"","MDS","SerNum","PPC","AssignLoc","ReportingStatus","StartDateTime","StopDateTime"
"265","CV022B","0400000027","DJ","CANNON","OOR",2018-11-30 00:50:00,"2018-12-04 15:00:00"
"266","CV022B","0400000027","DM","CANNON","OOR",2018-12-04 15:00:00,"2018-12-07 04:30:00"
"267","CV022B","0400000027","TF","CANNON","IR",2018-12-07 04:30:00,"2019-01-09 15:00:00"
"268","CV022B","0400000027","DM","CANNON","OOR",2019-01-09 15:00:00,"2019-01-09 16:30:00"
"269","CV022B","0400000027","TF","CANNON","IR",2019-01-09 16:30:00,"2019-04-30 23:40:00"
"270","CV022B","0400000027","BQ","CANNON","OOR",2019-04-30 23:40:00,"2019-05-01 19:45:00"
"271","CV022B","0400000027","TF","CANNON","IR",2019-05-01 19:45:00,"2019-07-19 13:30:00"
"272","CV022B","0400000027","DM","CANNON","OOR",2019-07-19 13:30:00,"2019-07-19 17:30:00"
"273","CV022B","0400000027","TF","CANNON","IR",2019-07-19 17:30:00,"2019-11-09 02:30:00"
"274","CV022B","0400000027","BQ","CANNON","OOR",2019-11-09 02:30:00,"2019-11-13 15:00:00"
"275","CV022B","0400000027","TF","CANNON","IR",2019-11-13 15:00:00,"2019-11-14 18:00:00"
"276","CV022B","0400000027","DM","CANNON","OOR",2019-11-14 18:00:00,"2019-11-14 23:30:00"
"277","CV022B","0400000027","TF","CANNON","IR",2019-11-14 23:30:00,"2020-03-03 18:00:00"
"278","CV022B","0400000027","DJ","CANNON","OOR",2020-03-03 18:00:00,"2020-03-04 19:00:00"
"279","CV022B","0400000027","DM","CANNON","OOR",2020-03-04 19:00:00,"2020-03-06 17:00:00"
"280","CV022B","0400000027","TF","CANNON","IR",2020-03-06 17:00:00,"2020-03-06 17:01:00"
"281","CV022B","0400000027","BU","CANNON","OOR",2020-03-06 17:01:00,"2020-03-11 16:00:00"
"282","CV022B","0400000027","TF","CANNON","IR",2020-03-11 16:00:00,"2020-07-16 20:30:00"
"283","CV022B","0400000027","BQ","CANNON","OOR",2020-07-16 20:30:00,"2020-07-28 16:00:00"
"284","CV022B","0400000027","TF","CANNON","IR",2020-07-28 16:00:00,"2020-10-28 23:45:00"
"285","CV022B","0400000027","BQ","CANNON","OOR",2020-10-28 23:45:00,"2020-10-29 17:30:00"
"286","CV022B","0400000027","TF","CANNON","IR",2020-10-29 17:30:00,"2021-05-18 07:45:00"
"287","CV022B","0400000027","BQ","CANNON","OOR",2021-05-18 07:45:00,"2021-05-18 14:30:00"
"288","CV022B","0400000027","TF","CANNON","IR",2021-05-18 14:30:00,"2021-05-27 16:45:00"
"289","CV022B","0400000027","DO","CANNON","OOR",2021-05-27 16:45:00,"2021-11-08 17:00:00"
"290","CV022B","0400000027","CA","CANNON","IR",2021-11-08 17:00:00,"2021-11-08 17:02:00"
"291","CV022B","0400000027","DO","CANNON","OOR",2021-11-08 17:02:00,"2021-11-08 17:03:00"
"292","CV022B","0400000027","CA","CANNON","IR",2021-11-08 17:03:00,"2021-11-08 17:04:00"
"293","CV022B","0400000027","DO","CANNON","OOR",2021-11-08 17:04:00,"2021-11-08 17:05:00"
"294","CV022B","0400000027","CA","CANNON","IR",2021-11-08 17:05:00,"2022-03-07 10:46:30"
"295","CV022B","0500000028","BN","HURLBURT","OOR",2015-01-01 00:01:00,"2015-01-13 18:45:00"
"296","CV022B","0500000028","TF","HURLBURT","IR",2015-01-13 18:45:00,"2015-01-13 22:45:00"
"297","CV022B","0500000028","BN","HURLBURT","OOR",2015-01-13 22:45:00,"2015-02-18 22:59:00"
"298","CV022B","0500000028","TF","HURLBURT","IR",2015-02-18 22:59:00,"2015-02-18 23:00:00"
"299","CV022B","0500000028","DM","HURLBURT","OOR",2015-02-18 23:00:00,"2015-02-18 23:01:00"
"300","CV022B","0500000028","DJ","HURLBURT","OOR",2015-02-18 23:01:00,"2015-02-23 14:00:00"
"301","CV022B","0500000028","TF","HURLBURT","IR",2015-02-23 14:00:00,"2015-02-23 15:30:00"
"302","CV022B","0500000028","DJ","HURLBURT","OOR",2015-02-23 15:30:00,"2015-02-23 15:31:00"
"303","CV022B","0500000028","DM","HURLBURT","OOR",2015-02-23 15:31:00,"2015-02-27 23:30:00"
"304","CV022B","0500000028","DJ","HURLBURT","OOR",2015-02-27 23:30:00,"2015-03-10 15:00:00"
"305","CV022B","0500000028","TF","HURLBURT","IR",2015-03-10 15:00:00,"2015-03-13 22:00:00"
"306","CV022B","0500000028","DJ","HURLBURT","OOR",2015-03-13 22:00:00,"2015-03-20 13:00:00"
"307","CV022B","0500000028","DM","HURLBURT","OOR",2015-03-20 13:00:00,"2015-03-31 18:00:00"
"308","CV022B","0500000028","TF","HURLBURT","IR",2015-03-31 18:00:00,"2015-03-31 18:01:00"
"309","CV022B","0500000028","BU","HURLBURT","OOR",2015-03-31 18:01:00,"2015-04-08 19:00:00"
"310","CV022B","0500000028","TF","HURLBURT","IR",2015-04-08 19:00:00,"2015-04-13 18:26:00"
"311","CV022B","0500000028","BU","HURLBURT","OOR",2015-04-13 18:26:00,"2015-04-16 19:00:00"
"312","CV022B","0500000028","DM","HURLBURT","OOR",2015-04-16 19:00:00,"2015-04-21 20:00:00"
"313","CV022B","0500000028","BU","HURLBURT","OOR",2015-04-21 20:00:00,"2015-05-04 14:00:00"
"314","CV022B","0500000028","TF","HURLBURT","IR",2015-05-04 14:00:00,"2015-05-05 19:10:00"
"315","CV022B","0500000028","BQ","HURLBURT","OOR",2015-05-05 19:10:00,"2015-05-06 16:01:00"
"316","CV022B","0500000028","TF","HURLBURT","IR",2015-05-06 16:01:00,"2015-05-14 00:05:00"
"317","CV022B","0500000028","DM","HURLBURT","OOR",2015-05-14 00:05:00,"2015-05-14 00:08:00"
"318","CV022B","0500000028","TF","HURLBURT","IR",2015-05-14 00:08:00,"2015-05-14 00:09:00"
"319","CV022B","0500000028","DM","HURLBURT","OOR",2015-05-14 00:09:00,"2016-08-25 19:25:00"
"320","CV022B","0500000028","TF","HURLBURT","IR",2016-08-25 19:25:00,"2016-09-09 22:50:00"
"321","CV022B","0500000028","DM","HURLBURT","OOR",2016-09-09 22:50:00,"2016-09-30 14:17:00"
"322","CV022B","0500000028","TF","HURLBURT","IR",2016-09-30 14:17:00,"2016-11-03 15:30:00"
"323","CV022B","0500000028","BQ","HURLBURT","OOR",2016-11-03 15:30:00,"2016-11-07 15:00:00"
"324","CV022B","0500000028","TF","HURLBURT","IR",2016-11-07 15:00:00,"2016-11-07 19:00:00"
"325","CV022B","0500000028","BQ","HURLBURT","OOR",2016-11-07 19:00:00,"2016-11-16 00:00:00"
"326","CV022B","0500000028","TF","HURLBURT","IR",2016-11-16 00:00:00,"2016-11-16 18:00:00"
"327","CV022B","0500000028","BQ","HURLBURT","OOR",2016-11-16 18:00:00,"2016-11-18 22:30:00"
"328","CV022B","0500000028","DM","HURLBURT","OOR",2016-11-18 22:30:00,"2016-11-20 18:00:00"
"329","CV022B","0500000028","BU","HURLBURT","OOR",2016-11-20 18:00:00,"2016-11-29 15:00:00"
"330","CV022B","0500000028","TF","HURLBURT","IR",2016-11-29 15:00:00,"2017-09-01 22:01:00"
"331","CV022B","0500000028","BQ","HURLBURT","OOR",2017-09-01 22:01:00,"2017-09-02 10:00:00"
"332","CV022B","0500000028","TF","HURLBURT","IR",2017-09-02 10:00:00,"2017-11-30 23:01:00"
"333","CV022B","0500000028","DJ","HURLBURT","OOR",2017-11-30 23:01:00,"2017-11-30 23:02:00"
"334","CV022B","0500000028","DM","HURLBURT","OOR",2017-11-30 23:02:00,"2017-11-30 23:03:00"
"335","CV022B","0500000028","DJ","HURLBURT","OOR",2017-11-30 23:03:00,"2017-12-07 15:00:00"
"336","CV022B","0500000028","DM","HURLBURT","OOR",2017-12-07 15:00:00,"2017-12-08 01:30:00"
"337","CV022B","0500000028","DJ","HURLBURT","OOR",2017-12-08 01:30:00,"2017-12-08 21:01:00"
"338","CV022B","0500000028","TF","HURLBURT","IR",2017-12-08 21:01:00,"2018-11-07 13:00:00"
"339","CV022B","0500000028","BQ","HURLBURT","OOR",2018-11-07 13:00:00,"2018-11-08 15:00:00"
"340","CV022B","0500000028","TF","HURLBURT","IR",2018-11-08 15:00:00,"2019-03-05 13:30:00"
"341","CV022B","0500000028","BQ","HURLBURT","OOR",2019-03-05 13:30:00,"2019-03-05 17:00:00"
"342","CV022B","0500000028","TF","HURLBURT","IR",2019-03-05 17:00:00,"2019-04-22 23:00:00"
"343","CV022B","0500000028","DM","HURLBURT","OOR",2019-04-22 23:00:00,"2019-04-23 18:00:00"
"344","CV022B","0500000028","TF","HURLBURT","IR",2019-04-23 18:00:00,"2019-05-21 19:30:00"
"345","CV022B","0500000028","DM","HURLBURT","OOR",2019-05-21 19:30:00,"2019-05-29 18:50:00"
"346","CV022B","0500000028","TF","HURLBURT","IR",2019-05-29 18:50:00,"2019-05-30 00:00:00"
"347","CV022B","0500000028","DM","HURLBURT","OOR",2019-05-30 00:00:00,"2019-05-31 12:00:00"
"348","CV022B","0500000028","TF","HURLBURT","IR",2019-05-31 12:00:00,"2019-07-19 13:30:00"
"349","CV022B","0500000028","DM","HURLBURT","OOR",2019-07-19 13:30:00,"2019-07-19 17:30:00"
"350","CV022B","0500000028","TF","HURLBURT","IR",2019-07-19 17:30:00,"2019-07-28 19:15:00"
"351","CV022B","0500000028","BQ","HURLBURT","OOR",2019-07-28 19:15:00,"2019-07-29 20:50:00"
"352","CV022B","0500000028","TF","HURLBURT","IR",2019-07-29 20:50:00,"2019-10-08 04:30:00"
"353","CV022B","0500000028","BQ","HURLBURT","OOR",2019-10-08 04:30:00,"2019-10-08 22:50:00"
"354","CV022B","0500000028","TF","HURLBURT","IR",2019-10-08 22:50:00,"2020-04-18 00:58:00"
"355","CV022B","0500000028","BQ","HURLBURT","OOR",2020-04-18 00:58:00,"2020-04-20 14:46:00"
"356","CV022B","0500000028","DM","HURLBURT","OOR",2020-04-20 14:46:00,"2020-04-21 19:00:00"
"357","CV022B","0500000028","BU","HURLBURT","OOR",2020-04-21 19:00:00,"2020-04-26 19:00:00"
"358","CV022B","0500000028","TF","HURLBURT","IR",2020-04-26 19:00:00,"2020-06-02 18:30:00"
"359","CV022B","0500000028","DM","HURLBURT","OOR",2020-06-02 18:30:00,"2020-06-03 18:30:00"
"360","CV022B","0500000028","TF","HURLBURT","IR",2020-06-03 18:30:00,"2020-06-27 10:17:00"
"361","CV022B","0500000028","BQ","HURLBURT","OOR",2020-06-27 10:17:00,"2020-06-29 18:09:00"
"362","CV022B","0500000028","TF","HURLBURT","IR",2020-06-29 18:09:00,"2021-02-06 22:49:00"
"363","CV022B","0500000028","BQ","HURLBURT","OOR",2021-02-06 22:49:00,"2021-02-08 19:00:00"
"364","CV022B","0500000028","TF","HURLBURT","IR",2021-02-08 19:00:00,"2021-02-10 19:45:00"
"365","CV022B","0500000028","BQ","HURLBURT","OOR",2021-02-10 19:45:00,"2021-02-11 16:00:00"
"366","CV022B","0500000028","DM","HURLBURT","OOR",2021-02-11 16:00:00,"2021-02-11 18:00:00"
"367","CV022B","0500000028","BU","HURLBURT","OOR",2021-02-11 18:00:00,"2021-02-16 15:00:00"
"368","CV022B","0500000028","TF","HURLBURT","IR",2021-02-16 15:00:00,"2021-05-05 04:00:00"
"369","CV022B","0500000028","BQ","HURLBURT","OOR",2021-05-05 04:00:00,"2021-05-05 14:00:00"
"370","CV022B","0500000028","TF","HURLBURT","IR",2021-05-05 14:00:00,"2021-05-26 18:00:00"
"371","CV022B","0500000028","BQ","HURLBURT","OOR",2021-05-26 18:00:00,"2021-05-27 06:30:00"
"372","CV022B","0500000028","TF","HURLBURT","IR",2021-05-27 06:30:00,"2021-08-24 15:00:00"
"373","CV022B","0500000028","DM","HURLBURT","OOR",2021-08-24 15:00:00,"2021-08-27 15:00:00"
"374","CV022B","0500000028","TF","HURLBURT","IR",2021-08-27 15:00:00,"2021-11-09 20:25:00"
"375","CV022B","0500000028","BQ","HURLBURT","OOR",2021-11-09 20:25:00,"2021-11-09 20:26:00"
"376","CV022B","0500000028","TF","HURLBURT","IR",2021-11-09 20:26:00,"2021-11-19 16:31:00"
"377","CV022B","0500000028","CA","HURLBURT","IR",2021-11-19 16:31:00,"2022-01-22 00:04:00"
"378","CV022B","0500000028","BQ","HURLBURT","OOR",2022-01-22 00:04:00,"2022-01-26 22:09:00"
"379","CV022B","0500000028","CA","HURLBURT","IR",2022-01-26 22:09:00,"2022-03-07 10:46:30"
"380","CV022B","0500000029","TF","KIRTLAND","IR",2015-01-01 00:01:00,"2015-07-22 06:01:00"
"381","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-07-22 06:01:00,"2015-07-25 18:00:00"
"382","CV022B","0500000029","TF","KIRTLAND","IR",2015-07-25 18:00:00,"2015-07-25 20:00:00"
"383","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-07-25 20:00:00,"2015-07-28 22:30:00"
"384","CV022B","0500000029","TF","KIRTLAND","IR",2015-07-28 22:30:00,"2015-07-28 23:00:00"
"385","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-07-28 23:00:00,"2015-08-01 00:00:00"
"386","CV022B","0500000029","TF","KIRTLAND","IR",2015-08-01 00:00:00,"2015-08-05 00:00:00"
"387","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-08-05 00:00:00,"2015-08-28 19:00:00"
"388","CV022B","0500000029","TF","KIRTLAND","IR",2015-08-28 19:00:00,"2015-08-28 22:00:00"
"389","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-08-28 22:00:00,"2015-09-10 16:40:00"
"390","CV022B","0500000029","TF","KIRTLAND","IR",2015-09-10 16:40:00,"2015-09-10 21:00:00"
"391","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-09-10 21:00:00,"2015-10-26 16:00:00"
"392","CV022B","0500000029","TF","KIRTLAND","IR",2015-10-26 16:00:00,"2015-10-26 16:01:00"
"393","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-10-26 16:01:00,"2015-11-01 19:00:00"
"394","CV022B","0500000029","TF","KIRTLAND","IR",2015-11-01 19:00:00,"2015-11-01 19:01:00"
"395","CV022B","0500000029","DM","KIRTLAND","OOR",2015-11-01 19:01:00,"2015-11-09 15:00:00"
"396","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-11-09 15:00:00,"2015-11-09 15:01:00"
"397","CV022B","0500000029","BU","KIRTLAND","OOR",2015-11-09 15:01:00,"2015-11-19 23:32:00"
"398","CV022B","0500000029","BQ","KIRTLAND","OOR",2015-11-19 23:32:00,"2015-11-24 18:00:00"
"399","CV022B","0500000029","BU","KIRTLAND","OOR",2015-11-24 18:00:00,"2016-01-05 16:00:00"
"400","CV022B","0500000029","DM","KIRTLAND","OOR",2016-01-05 16:00:00,"2016-01-29 18:45:00"
"401","CV022B","0500000029","BU","KIRTLAND","OOR",2016-01-29 18:45:00,"2016-01-29 18:46:00"
"402","CV022B","0500000029","TF","KIRTLAND","IR",2016-01-29 18:46:00,"2016-01-30 00:00:00"
"403","CV022B","0500000029","DM","KIRTLAND","OOR",2016-01-30 00:00:00,"2016-02-08 17:00:00"
"404","CV022B","0500000029","TF","KIRTLAND","IR",2016-02-08 17:00:00,"2016-02-08 20:00:00"
"405","CV022B","0500000029","DM","KIRTLAND","OOR",2016-02-08 20:00:00,"2016-02-11 15:00:00"
"406","CV022B","0500000029","TF","KIRTLAND","IR",2016-02-11 15:00:00,"2016-02-11 15:30:00"
"407","CV022B","0500000029","DM","KIRTLAND","OOR",2016-02-11 15:30:00,"2016-02-16 19:00:00"
"408","CV022B","0500000029","TF","KIRTLAND","IR",2016-02-16 19:00:00,"2016-02-16 22:30:00"
"409","CV022B","0500000029","DM","KIRTLAND","OOR",2016-02-16 22:30:00,"2016-02-18 15:15:00"
"410","CV022B","0500000029","TF","KIRTLAND","IR",2016-02-18 15:15:00,"2016-02-18 16:10:00"
"411","CV022B","0500000029","DM","KIRTLAND","OOR",2016-02-18 16:10:00,"2016-03-09 14:00:00"
"412","CV022B","0500000029","TF","KIRTLAND","IR",2016-03-09 14:00:00,"2016-03-09 15:30:00"
"413","CV022B","0500000029","DM","KIRTLAND","OOR",2016-03-09 15:30:00,"2016-04-05 22:35:00"
"414","CV022B","0500000029","TF","KIRTLAND","IR",2016-04-05 22:35:00,"2016-04-06 00:35:00"
"415","CV022B","0500000029","DM","KIRTLAND","OOR",2016-04-06 00:35:00,"2016-06-06 19:00:00"
"416","CV022B","0500000029","TF","KIRTLAND","IR",2016-06-06 19:00:00,"2016-08-18 09:45:00"
"417","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-08-18 09:45:00,"2016-08-30 18:00:00"
"418","CV022B","0500000029","TF","KIRTLAND","IR",2016-08-30 18:00:00,"2016-08-30 20:10:00"
"419","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-08-30 20:10:00,"2016-08-30 20:30:00"
"420","CV022B","0500000029","TF","KIRTLAND","IR",2016-08-30 20:30:00,"2016-08-31 16:10:00"
"421","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-08-31 16:10:00,"2016-09-06 15:00:00"
"422","CV022B","0500000029","TF","KIRTLAND","IR",2016-09-06 15:00:00,"2016-09-10 03:36:00"
"423","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-09-10 03:36:00,"2016-09-16 22:00:00"
"424","CV022B","0500000029","DM","KIRTLAND","OOR",2016-09-16 22:00:00,"2016-09-20 21:50:00"
"425","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-09-20 21:50:00,"2016-09-20 21:51:00"
"426","CV022B","0500000029","TF","KIRTLAND","IR",2016-09-20 21:51:00,"2016-09-24 19:40:00"
"427","CV022B","0500000029","BQ","KIRTLAND","OOR",2016-09-24 19:40:00,"2016-09-28 18:00:00"
"428","CV022B","0500000029","TF","KIRTLAND","IR",2016-09-28 18:00:00,"2017-01-05 09:45:00"
"429","CV022B","0500000029","BQ","KIRTLAND","OOR",2017-01-05 09:45:00,"2017-01-08 22:00:00"
"430","CV022B","0500000029","TF","KIRTLAND","IR",2017-01-08 22:00:00,"2017-07-27 20:30:00"
"431","CV022B","0500000029","BQ","KIRTLAND","OOR",2017-07-27 20:30:00,"2017-07-28 15:00:00"
"432","CV022B","0500000029","TF","KIRTLAND","IR",2017-07-28 15:00:00,"2017-11-13 15:40:00"
"433","CV022B","0500000029","BQ","KIRTLAND","OOR",2017-11-13 15:40:00,"2017-11-14 16:23:00"
"434","CV022B","0500000029","TF","KIRTLAND","IR",2017-11-14 16:23:00,"2018-02-22 15:00:00"
"435","CV022B","0500000029","DM","KIRTLAND","OOR",2018-02-22 15:00:00,"2018-02-25 16:30:00"
"436","CV022B","0500000029","TF","KIRTLAND","IR",2018-02-25 16:30:00,"2018-02-25 16:32:00"
"437","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-02-25 16:32:00,"2018-03-02 22:00:00"
"438","CV022B","0500000029","TF","KIRTLAND","IR",2018-03-02 22:00:00,"2018-03-16 02:34:00"
"439","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-03-16 02:34:00,"2018-03-22 15:24:00"
"440","CV022B","0500000029","TF","KIRTLAND","IR",2018-03-22 15:24:00,"2018-03-23 14:00:00"
"441","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-03-23 14:00:00,"2018-03-27 14:00:00"
"442","CV022B","0500000029","DM","KIRTLAND","OOR",2018-03-27 14:00:00,"2018-03-29 22:30:00"
"443","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-03-29 22:30:00,"2018-04-03 20:00:00"
"444","CV022B","0500000029","TF","KIRTLAND","IR",2018-04-03 20:00:00,"2018-04-04 05:30:00"
"445","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-04-04 05:30:00,"2018-04-05 14:00:00"
"446","CV022B","0500000029","TF","KIRTLAND","IR",2018-04-05 14:00:00,"2018-04-09 13:00:00"
"447","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-04-09 13:00:00,"2018-04-16 15:00:00"
"448","CV022B","0500000029","TF","KIRTLAND","IR",2018-04-16 15:00:00,"2018-05-09 13:00:00"
"449","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-05-09 13:00:00,"2018-05-30 14:10:00"
"450","CV022B","0500000029","DM","KIRTLAND","OOR",2018-05-30 14:10:00,"2018-07-16 14:00:00"
"451","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-07-16 14:00:00,"2018-07-16 14:01:00"
"452","CV022B","0500000029","BU","KIRTLAND","OOR",2018-07-16 14:01:00,"2018-07-21 13:00:00"
"453","CV022B","0500000029","TF","KIRTLAND","IR",2018-07-21 13:00:00,"2018-11-14 19:01:00"
"454","CV022B","0500000029","BQ","KIRTLAND","OOR",2018-11-14 19:01:00,"2018-11-15 19:00:00"
"455","CV022B","0500000029","TF","KIRTLAND","IR",2018-11-15 19:00:00,"2019-01-09 07:02:00"
"456","CV022B","0500000029","BQ","KIRTLAND","OOR",2019-01-09 07:02:00,"2019-01-09 15:30:00"
"457","CV022B","0500000029","TF","KIRTLAND","IR",2019-01-09 15:30:00,"2019-01-24 01:01:00"
"458","CV022B","0500000029","DK","KIRTLAND","OOR",2019-01-24 01:01:00,"2019-02-10 12:15:00"
"459","CV022B","0500000029","TF","KIRTLAND","IR",2019-02-10 12:15:00,"2019-06-17 14:00:00"
"460","CV022B","0500000029","DK","KIRTLAND","OOR",2019-06-17 14:00:00,"2019-06-17 14:01:00"
"461","CV022B","0500000029","DM","KIRTLAND","OOR",2019-06-17 14:01:00,"2019-06-24 22:30:00"
"462","CV022B","0500000029","TF","KIRTLAND","IR",2019-06-24 22:30:00,"2019-07-19 13:30:00"
"463","CV022B","0500000029","DM","KIRTLAND","OOR",2019-07-19 13:30:00,"2019-07-19 17:30:00"
"464","CV022B","0500000029","TF","KIRTLAND","IR",2019-07-19 17:30:00,"2019-09-12 20:30:00"
"465","CV022B","0500000029","DM","KIRTLAND","OOR",2019-09-12 20:30:00,"2019-09-14 15:00:00"
"466","CV022B","0500000029","TF","KIRTLAND","IR",2019-09-14 15:00:00,"2020-05-01 05:26:00"
"467","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-05-01 05:26:00,"2020-05-18 17:35:00"
"468","CV022B","0500000029","TF","KIRTLAND","IR",2020-05-18 17:35:00,"2020-05-18 22:00:00"
"469","CV022B","0500000029","DM","KIRTLAND","OOR",2020-05-18 22:00:00,"2020-05-19 12:30:00"
"470","CV022B","0500000029","TF","KIRTLAND","IR",2020-05-19 12:30:00,"2020-05-19 18:05:00"
"471","CV022B","0500000029","DM","KIRTLAND","OOR",2020-05-19 18:05:00,"2020-05-21 15:00:00"
"472","CV022B","0500000029","TF","KIRTLAND","IR",2020-05-21 15:00:00,"2020-05-22 13:00:00"
"473","CV022B","0500000029","DM","KIRTLAND","OOR",2020-05-22 13:00:00,"2020-05-26 14:00:00"
"474","CV022B","0500000029","TF","KIRTLAND","IR",2020-05-26 14:00:00,"2020-05-27 13:20:00"
"475","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-05-27 13:20:00,"2020-05-28 19:00:00"
"476","CV022B","0500000029","TF","KIRTLAND","IR",2020-05-28 19:00:00,"2020-05-28 23:00:00"
"477","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-05-28 23:00:00,"2020-06-03 14:20:00"
"478","CV022B","0500000029","TF","KIRTLAND","IR",2020-06-03 14:20:00,"2020-06-03 19:28:00"
"479","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-06-03 19:28:00,"2020-06-27 05:50:00"
"480","CV022B","0500000029","TF","KIRTLAND","IR",2020-06-27 05:50:00,"2020-06-30 10:00:00"
"481","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-06-30 10:00:00,"2020-07-07 19:00:00"
"482","CV022B","0500000029","TF","KIRTLAND","IR",2020-07-07 19:00:00,"2020-07-08 14:06:00"
"483","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-07-08 14:06:00,"2020-07-09 20:00:00"
"484","CV022B","0500000029","TF","KIRTLAND","IR",2020-07-09 20:00:00,"2020-07-10 07:00:00"
"485","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-07-10 07:00:00,"2020-07-13 07:00:00"
"486","CV022B","0500000029","DM","KIRTLAND","OOR",2020-07-13 07:00:00,"2020-08-06 23:00:00"
"487","CV022B","0500000029","BQ","KIRTLAND","OOR",2020-08-06 23:00:00,"2020-09-17 00:00:00"
"488","CV022B","0500000029","TF","KIRTLAND","IR",2020-09-17 00:00:00,"2021-01-15 03:00:00"
"489","CV022B","0500000029","BQ","KIRTLAND","OOR",2021-01-15 03:00:00,"2021-01-15 17:00:00"
"490","CV022B","0500000029","TF","KIRTLAND","IR",2021-01-15 17:00:00,"2021-01-16 22:31:00"
"491","CV022B","0500000029","BQ","KIRTLAND","OOR",2021-01-16 22:31:00,"2021-01-19 16:30:00"
"492","CV022B","0500000029","TF","KIRTLAND","IR",2021-01-19 16:30:00,"2021-02-19 14:00:00"
"493","CV022B","0500000029","BQ","KIRTLAND","OOR",2021-02-19 14:00:00,"2021-02-19 14:30:00"
"494","CV022B","0500000029","TF","KIRTLAND","IR",2021-02-19 14:30:00,"2021-02-22 16:20:00"
"495","CV022B","0500000029","BQ","KIRTLAND","OOR",2021-02-22 16:20:00,"2021-02-22 16:50:00"
